,Platform,Year,Genre,Other_Sales
8133,PSP,2007,Platform,0.0
8134,DS,2007,Action,0.0
8135,PS2,2007,Strategy,0.0
8136,DS,2007,Adventure,0.0
8137,PSP,2007,Sports,0.0
8138,DS,2007,Action,0.0
8139,Wii,2007,Racing,0.0
8140,DS,2007,Puzzle,0.0
8141,PSP,2007,Puzzle,0.0
8142,Wii,2007,Action,0.0
8143,PS2,2007,Strategy,0.0
8144,DS,2007,Adventure,0.0
8145,DS,2007,Role-Playing,0.0
8146,PS2,2007,Fighting,0.0
8147,PC,2007,Simulation,0.0
8148,DS,2007,Action,0.0
8149,DS,2007,Sports,0.0
8150,PS2,2007,Shooter,0.0
8151,DS,2007,Simulation,0.0
8152,Wii,2007,Sports,0.0
8153,PC,2007,Strategy,0.01
8154,PS2,2007,Misc,0.0
8155,DS,2007,Puzzle,0.0
8156,Wii,2007,Platform,0.0
8157,DS,2007,Adventure,0.0
8158,DS,2007,Adventure,0.0
8159,PS2,2007,Fighting,0.0
8160,PC,2007,Strategy,0.0
8161,PSP,2007,Misc,0.0
8162,PC,2007,Simulation,0.0
8163,PSP,2007,Shooter,0.01
8164,DS,2007,Puzzle,0.0
8165,PSP,2007,Racing,0.0
8166,PC,2007,Simulation,0.0
8167,DS,2007,Role-Playing,0.0
8168,DS,2007,Sports,0.0
8169,DS,2007,Action,0.0
8170,PS2,2007,Adventure,0.0
8171,PS2,2007,Adventure,0.0
8172,Wii,2007,Sports,0.0
8173,PS2,2007,Fighting,0.0
8174,PS2,2007,Role-Playing,0.0
8175,PC,2007,Racing,0.0
8176,PSP,2007,Misc,0.0
8177,PC,2007,Racing,0.0
8178,DS,2007,Misc,0.0
8179,PC,2007,Strategy,0.0
8180,Wii,2007,Sports,0.0
8181,PSP,2007,Role-Playing,0.0
8182,PS2,2007,Misc,0.0
8183,PS2,2007,Adventure,0.0
8184,PS2,2007,Misc,0.0
8185,DS,2007,Action,0.0
8186,PC,2007,Role-Playing,0.0
8187,PSP,2007,Racing,0.0
8188,PSP,2007,Puzzle,0.0
8189,DS,2007,Action,0.0
8190,Wii,2007,Misc,0.0
8191,PS2,2007,Adventure,0.0
8192,PC,2007,Platform,0.0
8193,DS,2007,Misc,0.0
8194,PS2,2007,Racing,0.0
8195,PSP,2007,Puzzle,0.0
8196,DS,2007,Adventure,0.0
8197,PC,2007,Role-Playing,0.0
8198,DS,2007,Shooter,0.0
8199,Wii,2007,Adventure,0.0
8200,DS,2007,Simulation,0.0
8201,PS2,2007,Sports,0.0
8202,X360,2007,Strategy,0.0
8203,DS,2007,Puzzle,0.0
8204,DS,2007,Puzzle,0.0
8205,PC,2007,Strategy,0.0
8206,PSP,2007,Adventure,0.0
8207,PS2,2007,Fighting,0.0
8208,PS2,2007,Role-Playing,0.0
8209,PS2,2007,Action,0.0
8210,PS2,2007,Simulation,0.0
8211,PSP,2007,Adventure,0.0
8212,PS2,2007,Simulation,0.0
8213,PS2,2007,Strategy,0.0
8214,DS,2007,Platform,0.0
8215,PS2,2007,Role-Playing,0.0
8216,PS2,2007,Adventure,0.0
8217,DS,2007,Misc,0.0
8218,PSP,2007,Puzzle,0.0
8219,Wii,2007,Racing,0.0
8220,DS,2007,Sports,0.0
8221,PS2,2007,Adventure,0.0
8222,PS2,2007,Adventure,0.0
8223,Wii,2007,Misc,0.0
8224,DS,2007,Puzzle,0.0
8225,DS,2007,Sports,0.0
8226,DS,2007,Simulation,0.0
8227,PS2,2007,Misc,0.0
8228,GBA,2007,Misc,0.0
8229,PS2,2007,Adventure,0.0
8230,DS,2007,Platform,0.0
8231,DS,2007,Misc,0.0
8232,PS2,2007,Adventure,0.0
8233,PSP,2007,Puzzle,0.0
8234,PS2,2007,Racing,0.0
8235,DS,2007,Misc,0.0
8236,PC,2007,Shooter,0.0
8237,Wii,2007,Simulation,0.0
8238,DS,2007,Misc,0.0
8239,PS2,2007,Adventure,0.0
8240,PS2,2007,Action,0.0
8241,PC,2007,Sports,0.0
8242,DS,2007,Action,0.0
8243,PS3,2007,Sports,0.0
8244,Wii,2007,Racing,0.0
8245,PS2,2007,Adventure,0.0
8246,DS,2007,Strategy,0.0
8247,PC,2007,Shooter,0.0
8248,DC,2007,Shooter,0.0
8249,PS2,2007,Strategy,0.0
8250,DS,2007,Racing,0.0
8251,DS,2007,Simulation,0.0
8252,PS2,2007,Misc,0.0
8253,DS,2007,Strategy,0.0
8254,PC,2007,Simulation,0.0
8255,PS2,2007,Adventure,0.0
8256,DS,2007,Misc,0.0
8257,PC,2007,Role-Playing,0.0
8258,PSP,2007,Sports,0.0
8259,DS,2007,Sports,0.0
8260,DS,2007,Misc,0.0
8261,PC,2007,Misc,0.0
8262,PC,2007,Sports,0.0
8263,PS2,2007,Misc,0.0
8264,PC,2007,Strategy,0.0
8265,Wii,2007,Action,0.0
8266,PC,2007,Simulation,0.0
8267,PS2,2007,Fighting,0.0
8268,PS2,2007,Fighting,0.0
8269,PC,2007,Puzzle,0.0
8270,PS2,2007,Shooter,0.0
8271,PS2,2007,Strategy,0.0
8272,PS2,2007,Adventure,0.0
8273,PS2,2007,Adventure,0.0
8274,PC,2007,Action,0.0
8275,PS2,2007,Adventure,0.0
8276,Wii,2007,Action,0.0
8277,PC,2007,Shooter,0.0
8278,DS,2007,Misc,0.0
8279,Wii,2007,Misc,0.0
8280,PSP,2007,Platform,0.0
8281,PS2,2007,Adventure,0.0
8282,DS,2007,Action,0.0
8283,PC,2007,Strategy,0.0
8284,PS2,2007,Adventure,0.0
8285,PC,2007,Shooter,0.0
8286,GC,2007,Sports,0.0
8287,PSP,2007,Racing,0.0
8288,PSP,2007,Role-Playing,0.0
8289,DS,2007,Misc,0.0
8290,DS,2007,Role-Playing,0.0
8291,DS,2007,Simulation,0.0
8292,PS2,2007,Misc,0.0
8293,PC,2007,Racing,0.0
8294,PC,2007,Racing,0.0
8295,DS,2007,Misc,0.0
8296,DS,2007,Puzzle,0.0
8297,DS,2007,Role-Playing,0.0
8298,X360,2007,Sports,0.0
8299,DS,2007,Misc,0.0
8300,DS,2007,Action,0.0
8301,GBA,2007,Misc,0.0
8302,PS2,2007,Adventure,0.0
8303,DS,2007,Action,0.0
8304,PC,2007,Racing,0.0
8305,PS2,2007,Fighting,0.0
8306,PS2,2007,Adventure,0.0
8307,PC,2007,Shooter,0.0
8308,PS2,2007,Sports,0.0
8309,PS2,2007,Fighting,0.0
8310,PS2,2007,Role-Playing,0.0
8311,PC,2007,Strategy,0.0
8312,Wii,2007,Adventure,0.0
8313,PS2,2007,Strategy,0.0
8314,Wii,2007,Action,0.0
8315,DS,2007,Adventure,0.0
8316,DS,2007,Sports,0.0
8317,Wii,2007,Fighting,0.0
8318,PC,2007,Sports,0.0
8319,DS,2007,Action,0.0
8320,Wii,2007,Racing,0.0
8321,PSP,2007,Role-Playing,0.0
8322,Wii,2008,Racing,3.31
8323,Wii,2008,Fighting,1.02
8324,X360,2008,Action,1.03
8325,PS3,2008,Action,1.62
8326,DS,2008,Role-Playing,0.55
8327,X360,2008,Shooter,0.69
8328,X360,2008,Shooter,0.64
8329,PS3,2008,Action,0.83
8330,PS3,2008,Platform,0.9
8331,PSP,2008,Role-Playing,0.34
8332,PS3,2008,Shooter,0.84
8333,DS,2008,Sports,0.58
8334,X360,2008,Role-Playing,0.44
8335,Wii,2008,Simulation,0.37
8336,X360,2008,Role-Playing,0.41
8337,PS3,2008,Role-Playing,0.59
8338,X360,2008,Action,0.36
8339,Wii,2008,Misc,0.35
8340,X360,2008,Shooter,0.3
8341,DS,2008,Misc,0.35
8342,X360,2008,Action,0.32
8343,DS,2008,Puzzle,0.28
8344,Wii,2008,Misc,0.32
8345,PSP,2008,Action,0.66
8346,DS,2008,Misc,0.14
8347,DS,2008,Adventure,0.3
8348,DS,2008,Action,0.29
8349,X360,2008,Action,0.29
8350,X360,2008,Action,0.27
8351,DS,2008,Platform,0.15
8352,X360,2008,Sports,0.28
8353,X360,2008,Action,0.26
8354,X360,2008,Misc,0.25
8355,DS,2008,Simulation,0.19
8356,PS3,2008,Sports,0.43
8357,Wii,2008,Sports,0.25
8358,X360,2008,Sports,0.2
8359,PS2,2008,Sports,2.05
8360,PS3,2008,Shooter,0.39
8361,X360,2008,Racing,0.25
8362,PS3,2008,Racing,0.31
8363,X360,2008,Shooter,0.23
8364,X360,2008,Racing,0.2
8365,Wii,2008,Sports,0.24
8366,DS,2008,Role-Playing,0.18
8367,PS2,2008,Sports,1.82
8368,PS3,2008,Action,0.37
8369,PSP,2008,Fighting,0.32
8370,DS,2008,Action,0.21
8371,X360,2008,Misc,0.18
8372,Wii,2008,Platform,0.21
8373,PS3,2008,Sports,0.26
8374,PS3,2008,Racing,0.39
8375,DS,2008,Misc,0.19
8376,Wii,2008,Misc,0.23
8377,PS3,2008,Action,0.3
8378,PS3,2008,Fighting,0.22
8379,Wii,2008,Shooter,0.19
8380,PS3,2008,Racing,0.3
8381,X360,2008,Sports,0.18
8382,PS3,2008,Misc,0.27
8383,X360,2008,Fighting,0.16
8384,Wii,2008,Sports,0.12
8385,Wii,2008,Misc,0.2
8386,Wii,2008,Action,0.19
8387,Wii,2008,Misc,0.17
8388,PS3,2008,Sports,0.18
8389,PS2,2008,Misc,0.77
8390,PS2,2008,Simulation,0.22
8391,PS2,2008,Shooter,0.94
8392,DS,2008,Simulation,0.19
8393,Wii,2008,Sports,0.15
8394,PS3,2008,Action,0.25
8395,X360,2008,Racing,0.18
8396,Wii,2008,Action,0.14
8397,Wii,2008,Sports,0.17
8398,Wii,2008,Sports,0.2
8399,X360,2008,Shooter,0.16
8400,Wii,2008,Simulation,0.15
8401,X360,2008,Action,0.18
8402,DS,2008,Role-Playing,0.02
8403,PS3,2008,Action,0.21
8404,X360,2008,Fighting,0.15
8405,Wii,2008,Sports,0.15
8406,DS,2008,Misc,0.16
8407,DS,2008,Simulation,0.17
8408,DS,2008,Misc,0.17
8409,Wii,2008,Sports,0.14
8410,DS,2008,Adventure,0.15
8411,Wii,2008,Simulation,0.17
8412,PS3,2008,Misc,0.16
8413,PS2,2008,Sports,0.27
8414,DS,2008,Adventure,0.13
8415,X360,2008,Action,0.14
8416,PS3,2008,Fighting,0.2
8417,DS,2008,Role-Playing,0.09
8418,Wii,2008,Shooter,0.15
8419,X360,2008,Shooter,0.15
8420,DS,2008,Platform,0.17
8421,PS3,2008,Shooter,0.21
8422,Wii,2008,Puzzle,0.13
8423,Wii,2008,Sports,0.14
8424,X360,2008,Action,0.13
8425,PS2,2008,Racing,0.93
8426,PS3,2008,Action,0.27
8427,PS2,2008,Action,0.76
8428,PS3,2008,Racing,0.26
8429,X360,2008,Racing,0.15
8430,PS2,2008,Misc,1.09
8431,PSP,2008,Sports,0.37
8432,PS3,2008,Shooter,0.18
8433,X360,2008,Action,0.13
8434,PS3,2008,Shooter,0.21
8435,PS3,2008,Action,0.19
8436,PC,2008,Role-Playing,1.18
8437,Wii,2008,Misc,0.13
8438,Wii,2008,Sports,0.09
8439,Wii,2008,Misc,0.1
8440,DS,2008,Adventure,0.12
8441,PS3,2008,Role-Playing,0.13
8442,DS,2008,Simulation,0.14
8443,PS3,2008,Action,0.22
8444,PS2,2008,Action,0.52
8445,X360,2008,Sports,0.11
8446,Wii,2008,Sports,0.11
8447,DS,2008,Action,0.14
8448,PS3,2008,Shooter,0.13
8449,PS2,2008,Action,0.75
8450,PS2,2008,Fighting,0.55
8451,X360,2008,Misc,0.1
8452,Wii,2008,Puzzle,0.12
8453,Wii,2008,Misc,0.12
8454,Wii,2008,Sports,0.15
8455,PSP,2008,Action,0.29
8456,PC,2008,Strategy,0.09
8457,PS3,2008,Shooter,0.15
8458,Wii,2008,Platform,0.11
8459,X360,2008,Platform,0.13
8460,PS3,2008,Action,0.2
8461,PC,2008,Simulation,0.01
8462,DS,2008,Misc,0.13
8463,PS3,2008,Platform,0.22
8464,PS3,2008,Racing,0.2
8465,Wii,2008,Shooter,0.09
8466,PSP,2008,Action,0.25
8467,DS,2008,Simulation,0.1
8468,PS3,2008,Action,0.18
8469,X360,2008,Action,0.11
8470,DS,2008,Simulation,0.11
8471,PS3,2008,Fighting,0.16
8472,DS,2008,Simulation,0.1
8473,X360,2008,Action,0.11
8474,DS,2008,Misc,0.1
8475,Wii,2008,Sports,0.13
8476,X360,2008,Shooter,0.1
8477,PS3,2008,Action,0.18
8478,Wii,2008,Action,0.11
8479,PS3,2008,Platform,0.14
8480,Wii,2008,Misc,0.08
8481,Wii,2008,Platform,0.11
8482,X360,2008,Action,0.1
8483,X360,2008,Action,0.1
8484,X360,2008,Sports,0.09
8485,PS3,2008,Shooter,0.15
8486,DS,2008,Puzzle,0.04
8487,DS,2008,Simulation,0.1
8488,PSP,2008,Racing,0.19
8489,PS3,2008,Misc,0.11
8490,PC,2008,Role-Playing,0.08
8491,PSP,2008,Sports,0.25
8492,Wii,2008,Platform,0.1
8493,X360,2008,Platform,0.09
8494,DS,2008,Sports,0.11
8495,DS,2008,Action,0.09
8496,PS3,2008,Misc,0.17
8497,PS3,2008,Fighting,0.13
8498,PSP,2008,Role-Playing,0.05
8499,PS3,2008,Role-Playing,0.08
8500,Wii,2008,Racing,0.1
8501,PS3,2008,Shooter,0.15
8502,X360,2008,Fighting,0.08
8503,Wii,2008,Action,0.09
8504,PC,2008,Adventure,0.08
8505,X360,2008,Strategy,0.09
8506,DS,2008,Shooter,0.08
8507,PS3,2008,Misc,0.14
8508,Wii,2008,Sports,0.08
8509,DS,2008,Puzzle,0.1
8510,DS,2008,Action,0.09
8511,Wii,2008,Misc,0.1
8512,PS3,2008,Racing,0.14
8513,Wii,2008,Sports,0.09
8514,DS,2008,Role-Playing,0.06
8515,DS,2008,Role-Playing,0.09
8516,Wii,2008,Adventure,0.1
8517,PC,2008,Action,0.08
8518,DS,2008,Misc,0.06
8519,Wii,2008,Simulation,0.08
8520,X360,2008,Racing,0.09
8521,PS3,2008,Shooter,0.16
8522,PS2,2008,Role-Playing,0.12
8523,PS3,2008,Sports,0.18
8524,PSP,2008,Misc,0.23
8525,X360,2008,Shooter,0.09
8526,PS3,2008,Fighting,0.12
8527,DS,2008,Platform,0.05
8528,Wii,2008,Sports,0.07
8529,DS,2008,Simulation,0.09
8530,Wii,2008,Fighting,0.08
8531,DS,2008,Strategy,0.09
8532,Wii,2008,Misc,0.06
8533,X360,2008,Strategy,0.07
8534,DS,2008,Simulation,0.09
8535,PS2,2008,Role-Playing,0.08
8536,PS3,2008,Misc,0.13
8537,Wii,2008,Action,0.07
8538,Wii,2008,Sports,0.08
8539,PS2,2008,Misc,0.18
8540,DS,2008,Action,0.07
8541,X360,2008,Role-Playing,0.08
8542,PS3,2008,Strategy,0.1
8543,DS,2008,Sports,0.07
8544,X360,2008,Misc,0.1
8545,DS,2008,Adventure,0.06
8546,PSP,2008,Racing,0.2
8547,X360,2008,Platform,0.09
8548,PSP,2008,Racing,0.19
8549,DS,2008,Simulation,0.06
8550,PS2,2008,Platform,0.36
8551,Wii,2008,Simulation,0.05
8552,PS2,2008,Platform,0.54
8553,PSP,2008,Fighting,0.14
8554,X360,2008,Action,0.07
8555,X360,2008,Role-Playing,0.05
8556,DS,2008,Action,0.07
8557,DS,2008,Sports,0.08
8558,DS,2008,Simulation,0.08
8559,PSP,2008,Sports,0.06
8560,X360,2008,Sports,0.05
8561,X360,2008,Sports,0.07
8562,X360,2008,Role-Playing,0.06
8563,DS,2008,Simulation,0.07
8564,PS3,2008,Sports,0.05
8565,X360,2008,Role-Playing,0.06
8566,PS3,2008,Action,0.11
8567,PC,2008,Role-Playing,0.09
8568,PS3,2008,Action,0.1
8569,DS,2008,Misc,0.02
8570,Wii,2008,Racing,0.07
8571,Wii,2008,Misc,0.0
8572,Wii,2008,Sports,0.01
8573,Wii,2008,Puzzle,0.08
8574,Wii,2008,Action,0.07
8575,PC,2008,Strategy,0.02
8576,PS3,2008,Sports,0.1
8577,PS3,2008,Sports,0.1
8578,Wii,2008,Strategy,0.04
8579,X360,2008,Misc,0.07
8580,PS2,2008,Action,0.41
8581,PS3,2008,Strategy,0.1
8582,X360,2008,Sports,0.07
8583,PSP,2008,Platform,0.14
8584,DS,2008,Role-Playing,0.03
8585,DS,2008,Misc,0.0
8586,PS3,2008,Shooter,0.09
8587,Wii,2008,Action,0.05
8588,PSP,2008,Action,0.09
8589,X360,2008,Action,0.06
8590,DS,2008,Adventure,0.06
8591,X360,2008,Platform,0.07
8592,PS3,2008,Sports,0.05
8593,PS2,2008,Misc,0.57
8594,Wii,2008,Platform,0.05
8595,DS,2008,Simulation,0.06
8596,X360,2008,Sports,0.05
8597,DS,2008,Simulation,0.05
8598,Wii,2008,Misc,0.06
8599,DS,2008,Simulation,0.06
8600,Wii,2008,Misc,0.04
8601,X360,2008,Misc,0.06
8602,PC,2008,Action,0.06
8603,X360,2008,Sports,0.07
8604,Wii,2008,Action,0.06
8605,PS2,2008,Misc,0.08
8606,X360,2008,Action,0.07
8607,Wii,2008,Action,0.04
8608,Wii,2008,Sports,0.05
8609,X360,2008,Action,0.07
8610,PSP,2008,Action,0.1
8611,Wii,2008,Action,0.07
8612,PS2,2008,Action,0.07
8613,DS,2008,Simulation,0.03
8614,Wii,2008,Platform,0.05
8615,PS3,2008,Sports,0.04
8616,PS3,2008,Platform,0.04
8617,PS3,2008,Action,0.12
8618,PS2,2008,Puzzle,0.07
8619,X360,2008,Action,0.06
8620,DS,2008,Action,0.04
8621,PS2,2008,Action,0.33
8622,DS,2008,Simulation,0.04
8623,Wii,2008,Platform,0.04
8624,Wii,2008,Adventure,0.06
8625,X360,2008,Action,0.07
8626,X360,2008,Shooter,0.05
8627,DS,2008,Simulation,0.06
8628,Wii,2008,Action,0.05
8629,DS,2008,Misc,0.0
8630,DS,2008,Simulation,0.04
8631,PSP,2008,Platform,0.0
8632,DS,2008,Sports,0.04
8633,DS,2008,Puzzle,0.04
8634,Wii,2008,Sports,0.04
8635,Wii,2008,Misc,0.04
8636,PS2,2008,Action,0.19
8637,PS2,2008,Misc,0.48
8638,Wii,2008,Racing,0.07
8639,DS,2008,Role-Playing,0.02
8640,DS,2008,Misc,0.06
8641,DS,2008,Role-Playing,0.03
8642,DS,2008,Puzzle,0.04
8643,DS,2008,Role-Playing,0.0
8644,Wii,2008,Role-Playing,0.03
8645,Wii,2008,Action,0.04
8646,PS2,2008,Racing,0.07
8647,Wii,2008,Simulation,0.04
8648,Wii,2008,Action,0.04
8649,DS,2008,Action,0.04
8650,DS,2008,Role-Playing,0.04
8651,PS3,2008,Action,0.04
8652,PS3,2008,Sports,0.04
8653,Wii,2008,Action,0.06
8654,PS3,2008,Action,0.09
8655,DS,2008,Action,0.05
8656,DS,2008,Misc,0.0
8657,Wii,2008,Sports,0.04
8658,PS3,2008,Action,0.09
8659,PS3,2008,Role-Playing,0.04
8660,PC,2008,Simulation,0.09
8661,X360,2008,Sports,0.04
8662,PS2,2008,Misc,0.06
8663,PS2,2008,Platform,0.06
8664,DS,2008,Misc,0.04
8665,PS3,2008,Action,0.03
8666,PS2,2008,Strategy,0.0
8667,Wii,2008,Adventure,0.03
8668,DS,2008,Sports,0.06
8669,X360,2008,Fighting,0.05
8670,X360,2008,Adventure,0.05
8671,PSP,2008,Sports,0.02
8672,PC,2008,Shooter,0.03
8673,DS,2008,Adventure,0.06
8674,PC,2008,Action,0.03
8675,DS,2008,Misc,0.04
8676,X360,2008,Misc,0.05
8677,X360,2008,Shooter,0.05
8678,Wii,2008,Misc,0.04
8679,X360,2008,Platform,0.05
8680,DS,2008,Action,0.03
8681,PS2,2008,Sports,0.07
8682,X360,2008,Simulation,0.05
8683,Wii,2008,Action,0.06
8684,Wii,2008,Racing,0.01
8685,Wii,2008,Simulation,0.04
8686,Wii,2008,Racing,0.06
8687,PS3,2008,Shooter,0.07
8688,X360,2008,Shooter,0.05
8689,Wii,2008,Simulation,0.04
8690,DS,2008,Action,0.02
8691,DS,2008,Platform,0.05
8692,DS,2008,Strategy,0.04
8693,DS,2008,Platform,0.04
8694,PS3,2008,Platform,0.08
8695,DS,2008,Adventure,0.03
8696,X360,2008,Strategy,0.05
8697,Wii,2008,Platform,0.03
8698,DS,2008,Misc,0.03
8699,Wii,2008,Misc,0.03
8700,X360,2008,Shooter,0.04
8701,X360,2008,Fighting,0.04
8702,PS3,2008,Role-Playing,0.06
8703,X360,2008,Action,0.05
8704,PS2,2008,Misc,0.34
8705,Wii,2008,Sports,0.05
8706,PSP,2008,Platform,0.12
8707,Wii,2008,Misc,0.05
8708,PS2,2008,Action,0.26
8709,DS,2008,Simulation,0.03
8710,PS2,2008,Misc,0.05
8711,X360,2008,Misc,0.03
8712,DS,2008,Role-Playing,0.02
8713,DS,2008,Platform,0.03
8714,PSP,2008,Fighting,0.0
8715,PS2,2008,Sports,0.06
8716,PS2,2008,Sports,0.05
8717,Wii,2008,Racing,0.03
8718,DS,2008,Simulation,0.02
8719,DS,2008,Platform,0.03
8720,X360,2008,Action,0.03
8721,PS3,2008,Sports,0.06
8722,Wii,2008,Sports,0.04
8723,PS2,2008,Sports,0.06
8724,Wii,2008,Racing,0.03
8725,Wii,2008,Simulation,0.03
8726,PS3,2008,Fighting,0.06
8727,PS3,2008,Misc,0.07
8728,PS3,2008,Sports,0.08
8729,PS3,2008,Platform,0.08
8730,PS2,2008,Action,0.0
8731,PS2,2008,Action,0.05
8732,PS2,2008,Platform,0.27
8733,PS3,2008,Action,0.07
8734,PS3,2008,Action,0.07
8735,DS,2008,Racing,0.03
8736,Wii,2008,Fighting,0.03
8737,PS2,2008,Sports,0.05
8738,Wii,2008,Role-Playing,0.04
8739,DS,2008,Sports,0.03
8740,PSP,2008,Sports,0.06
8741,DS,2008,Misc,0.03
8742,DS,2008,Misc,0.03
8743,Wii,2008,Misc,0.03
8744,PS3,2008,Racing,0.08
8745,Wii,2008,Simulation,0.03
8746,PS2,2008,Misc,0.05
8747,DS,2008,Role-Playing,0.01
8748,Wii,2008,Sports,0.03
8749,PS3,2008,Misc,0.04
8750,PS2,2008,Sports,0.28
8751,PS2,2008,Platform,0.05
8752,PS2,2008,Action,0.05
8753,PS2,2008,Shooter,0.17
8754,PS2,2008,Action,0.26
8755,DS,2008,Simulation,0.03
8756,DS,2008,Adventure,0.03
8757,DS,2008,Simulation,0.03
8758,DS,2008,Fighting,0.02
8759,PS2,2008,Sports,0.21
8760,DS,2008,Simulation,0.03
8761,PC,2008,Strategy,0.03
8762,Wii,2008,Simulation,0.03
8763,Wii,2008,Action,0.03
8764,PS2,2008,Fighting,0.02
8765,PSP,2008,Sports,0.1
8766,PSP,2008,Platform,0.05
8767,DS,2008,Racing,0.03
8768,Wii,2008,Sports,0.03
8769,Wii,2008,Sports,0.03
8770,PS3,2008,Adventure,0.0
8771,PS3,2008,Misc,0.04
8772,DS,2008,Adventure,0.02
8773,DS,2008,Simulation,0.03
8774,X360,2008,Racing,0.04
8775,PS3,2008,Shooter,0.04
8776,PS2,2008,Platform,0.04
8777,DS,2008,Misc,0.03
8778,X360,2008,Sports,0.03
8779,PS2,2008,Misc,0.04
8780,Wii,2008,Racing,0.03
8781,DS,2008,Misc,0.02
8782,PSP,2008,Role-Playing,0.02
8783,DS,2008,Simulation,0.03
8784,DS,2008,Simulation,0.02
8785,PS3,2008,Sports,0.03
8786,PS2,2008,Action,0.01
8787,X360,2008,Shooter,0.04
8788,Wii,2008,Simulation,0.03
8789,DS,2008,Sports,0.03
8790,PS3,2008,Sports,0.06
8791,DS,2008,Adventure,0.02
8792,PSP,2008,Sports,0.02
8793,X360,2008,Action,0.03
8794,Wii,2008,Misc,0.02
8795,PC,2008,Role-Playing,0.0
8796,PS3,2008,Action,0.06
8797,DS,2008,Action,0.03
8798,DS,2008,Misc,0.0
8799,Wii,2008,Racing,0.02
8800,X360,2008,Platform,0.03
8801,PS2,2008,Action,0.04
8802,PSP,2008,Sports,0.03
8803,Wii,2008,Sports,0.02
8804,DS,2008,Sports,0.0
8805,Wii,2008,Role-Playing,0.02
8806,PS2,2008,Sports,0.28
8807,DS,2008,Misc,0.0
8808,Wii,2008,Action,0.02
8809,PSP,2008,Sports,0.0
8810,Wii,2008,Action,0.02
8811,X360,2008,Misc,0.02
8812,Wii,2008,Misc,0.02
8813,Wii,2008,Misc,0.02
8814,Wii,2008,Simulation,0.03
8815,PS2,2008,Sports,0.04
8816,PS3,2008,Sports,0.02
8817,DS,2008,Strategy,0.02
8818,Wii,2008,Racing,0.02
8819,DS,2008,Role-Playing,0.0
8820,DS,2008,Role-Playing,0.01
8821,X360,2008,Simulation,0.02
8822,X360,2008,Sports,0.03
8823,PSP,2008,Racing,0.06
8824,PS2,2008,Platform,0.03
8825,X360,2008,Shooter,0.02
8826,Wii,2008,Simulation,0.02
8827,DS,2008,Puzzle,0.02
8828,Wii,2008,Simulation,0.02
8829,DS,2008,Adventure,0.0
8830,DS,2008,Sports,0.0
8831,PSP,2008,Action,0.01
8832,DS,2008,Action,0.02
8833,DS,2008,Sports,0.02
8834,PS2,2008,Misc,0.04
8835,PS3,2008,Action,0.02
8836,PS2,2008,Action,0.14
8837,PS2,2008,Action,0.0
8838,Wii,2008,Misc,0.02
8839,DS,2008,Misc,0.02
8840,PS2,2008,Action,0.04
8841,PS2,2008,Sports,0.04
8842,Wii,2008,Adventure,0.01
8843,PSP,2008,Action,0.01
8844,DS,2008,Role-Playing,0.01
8845,X360,2008,Shooter,0.02
8846,PS3,2008,Action,0.03
8847,DS,2008,Misc,0.02
8848,Wii,2008,Sports,0.0
8849,X360,2008,Misc,0.02
8850,DS,2008,Role-Playing,0.01
8851,PS3,2008,Action,0.03
8852,X360,2008,Action,0.02
8853,DS,2008,Puzzle,0.02
8854,Wii,2008,Sports,0.02
8855,PS2,2008,Shooter,0.03
8856,PC,2008,Strategy,0.04
8857,PS2,2008,Adventure,0.16
8858,DS,2008,Adventure,0.02
8859,DS,2008,Simulation,0.02
8860,PSP,2008,Fighting,0.0
8861,Wii,2008,Misc,0.0
8862,DS,2008,Adventure,0.02
8863,X360,2008,Shooter,0.03
8864,Wii,2008,Simulation,0.02
8865,PS3,2008,Racing,0.02
8866,DS,2008,Simulation,0.02
8867,X360,2008,Racing,0.02
8868,Wii,2008,Action,0.02
8869,X360,2008,Action,0.03
8870,PS2,2008,Action,0.0
8871,Wii,2008,Action,0.02
8872,PSP,2008,Sports,0.06
8873,X360,2008,Sports,0.02
8874,PS2,2008,Action,0.03
8875,X360,2008,Adventure,0.02
8876,Wii,2008,Misc,0.02
8877,PS2,2008,Action,0.03
8878,DS,2008,Puzzle,0.03
8879,PS3,2008,Racing,0.02
8880,PS3,2008,Shooter,0.02
8881,PS2,2008,Adventure,0.03
8882,DS,2008,Role-Playing,0.0
8883,DS,2008,Role-Playing,0.01
8884,X360,2008,Strategy,0.02
8885,DS,2008,Action,0.02
8886,PS3,2008,Misc,0.02
8887,PSP,2008,Role-Playing,0.01
8888,Wii,2008,Misc,0.02
8889,Wii,2008,Misc,0.02
8890,Wii,2008,Sports,0.01
8891,DS,2008,Simulation,0.02
8892,PS2,2008,Sports,0.0
8893,Wii,2008,Misc,0.02
8894,DS,2008,Adventure,0.02
8895,PS2,2008,Simulation,0.03
8896,DS,2008,Misc,0.02
8897,DS,2008,Role-Playing,0.01
8898,PS3,2008,Action,0.04
8899,DS,2008,Racing,0.02
8900,PS3,2008,Role-Playing,0.02
8901,DS,2008,Simulation,0.02
8902,PS3,2008,Shooter,0.03
8903,Wii,2008,Adventure,0.02
8904,DS,2008,Sports,0.02
8905,DS,2008,Misc,0.02
8906,DS,2008,Simulation,0.02
8907,PSP,2008,Strategy,0.01
8908,DS,2008,Simulation,0.01
8909,DS,2008,Role-Playing,0.02
